task.i,learner.i,resampling.i,iteration,start.time,end.time,process,classif.auc,classif.acc,classif.logloss,ROC_AUM,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups
4,11,1,4,2025-07-31T12:33:19.393982Z,2025-07-31T20:36:57.918615Z,73,0.996800914024561,0.976251060220526,0.059087344554618,0.0135640418156981,FashionMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,11,1,6,2025-07-31T12:34:35.298645Z,2025-07-31T22:14:10.002628Z,151,0.998594094584657,0.966190961603806,0.0975927136808792,0.00175137864425778,FashionMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,11,1,7,2025-07-31T12:38:53.936308Z,2025-07-31T18:46:56.124208Z,129,0.996239752285245,0.969922879177378,0.082394071666738,0.0160649064928293,FashionMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,11,1,9,2025-07-31T12:39:49.442818Z,2025-07-31T19:23:31.422297Z,181,0.991432121120003,0.952956298200514,0.114926590008088,0.0203179996460676,FashionMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
4,11,1,11,2025-07-31T12:41:09.371214Z,2025-07-31T22:52:03.722791Z,182,0.997802723830427,0.978816466552315,0.0803480893853608,0.00957605801522732,FashionMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
4,12,1,2,2025-07-31T12:42:11.692436Z,2025-07-31T13:28:32.639323Z,104,0.990796915167092,0.962001696352841,0.125926226105311,0.0261283777654171,FashionMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
4,12,1,4,2025-07-31T12:43:40.081115Z,2025-07-31T13:29:28.813457Z,125,0.991705227077978,0.95657336726039,0.15783864643243,0.0297426152974367,FashionMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,12,1,6,2025-07-31T12:46:51.313125Z,2025-07-31T14:00:01.126955Z,141,0.992854079882379,0.977234114848794,0.0658910730402442,0.0173139870166779,FashionMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,12,1,7,2025-07-31T12:47:43.339681Z,2025-07-31T13:39:18.664890Z,130,0.990609807407212,0.949700085689803,0.139416592198297,0.0228355340659618,FashionMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,12,1,9,2025-07-31T12:58:18.819767Z,2025-07-31T13:59:17.459477Z,19,0.992172108005865,0.955526992287918,0.124806536264871,0.0192929282784462,FashionMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
4,12,1,11,2025-07-31T13:02:28.195468Z,2025-07-31T13:40:10.068986Z,7,0.991472318904113,0.947427101200686,0.14256977786131,0.0199006199836731,FashionMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
5,1,1,1,2025-07-31T13:03:18.643210Z,2025-07-31T18:00:29.198068Z,150,0.91891083891203,0.844571813890762,0.685199895028549,0.000649515714030713,MNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,1,1,3,2025-07-31T13:14:49.692554Z,2025-07-31T17:26:22.926441Z,142,0.934598221522029,0.5,0.687614843147347,0.000468256475869566,MNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,1,1,5,2025-08-01T01:11:06.293238Z,2025-08-01T09:51:06.024600Z,85,0.954749946099969,0.5,0.686200411277099,0.000501596136018634,MNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,1,1,8,2025-07-31T13:20:32.323937Z,2025-07-31T19:52:44.742569Z,133,0.944690094292694,0.989821458368096,0.658658699133494,0.000466380210127682,MNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,1,1,10,2025-07-31T13:22:02.252015Z,2025-07-31T20:31:29.459131Z,5,0.945978755690438,0.989984977466199,0.630050429220793,0.000568364514037967,MNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,1,1,12,2025-07-31T13:25:47.669350Z,2025-07-31T19:09:51.813568Z,168,0.910787205081667,0.0100233879051119,0.720878313930779,0.000735652749426663,MNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,2,1,1,2025-07-31T13:28:32.743807Z,2025-07-31T14:01:38.372646Z,104,0.881006870288534,0.794925826028321,0.661423400980084,0.0044984295964241,MNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,2,1,3,2025-07-31T13:29:28.909251Z,2025-07-31T14:00:41.093767Z,125,0.876613270619282,0.780775716694772,0.66332112238741,0.00438895123079419,MNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,2,1,5,2025-07-31T13:31:28.283339Z,2025-07-31T14:02:22.815921Z,33,0.883226489566009,0.804604486422668,0.662467964160333,0.00421952456235886,MNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,2,1,8,2025-07-31T13:33:01.875283Z,2025-07-31T14:17:51.945416Z,137,0.81221051700695,0.79259135658268,0.671947428992569,0.00476549658924341,MNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,2,1,10,2025-07-31T13:39:18.771337Z,2025-07-31T14:10:14.513190Z,130,0.860459169336256,0.651143381739276,0.679419565717797,0.00545878568664193,MNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,2,1,12,2025-07-31T13:40:10.159601Z,2025-07-31T14:09:00.116213Z,7,0.891328121364417,0.526227865018376,0.69201519814122,0.00390156218782067,MNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,3,1,1,2025-07-31T13:53:11.222688Z,2025-07-31T17:05:21.690422Z,18,0.946863537488707,0.5,0.685312623645325,0.000556586717721075,MNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,3,1,3,2025-07-31T13:56:03.990965Z,2025-07-31T20:22:18.214447Z,143,0.938529698648368,0.500252951096122,0.684817496411561,0.000548660871572793,MNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,3,1,5,2025-07-31T13:57:00.193487Z,2025-07-31T19:15:52.062982Z,97,0.954384216716841,0.77820880418283,0.684194146132777,0.000438816321548075,MNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,3,1,8,2025-07-31T13:59:17.550646Z,2025-07-31T19:03:42.956323Z,19,0.93745094679593,0.0101785416319039,0.749017781970131,0.00032699599978514,MNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,3,1,10,2025-07-31T14:00:01.263136Z,2025-07-31T19:11:16.042141Z,141,0.952337998089138,0.70822901018194,0.688706156199234,0.000494386767968535,MNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,3,1,12,2025-07-31T14:00:41.176977Z,2025-07-31T17:09:22.133831Z,125,0.935085974219372,0.990310725025059,0.64766421541658,0.000525461218785495,MNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,4,1,1,2025-07-31T14:01:38.476473Z,2025-07-31T14:34:36.106672Z,104,0.891824940355724,0.802258934592043,0.655211549183844,0.00479317829012871,MNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,4,1,3,2025-07-31T14:02:22.902638Z,2025-07-31T14:37:39.730315Z,33,0.889423971062053,0.697723440134907,0.64481372434613,0.00670370273292065,MNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,4,1,5,2025-07-31T14:06:16.237474Z,2025-07-31T14:57:19.533004Z,114,0.900792238714141,0.80536346770113,0.644331101068788,0.00600866973400116,MNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,4,1,8,2025-07-31T14:09:00.192991Z,2025-07-31T14:34:07.555503Z,7,0.888059206526428,0.501752044051393,0.693151403374807,0.00637539848685265,MNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,4,1,10,2025-07-31T14:10:14.608305Z,2025-07-31T14:40:22.972928Z,130,0.880762097454052,0.735436488065432,0.663447332949836,0.00693083181977272,MNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,4,1,12,2025-07-31T14:11:28.800207Z,2025-07-31T14:35:14.742260Z,4,0.874906929126531,0.643334447043101,0.673856682640888,0.00896978750824928,MNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,5,1,1,2025-07-31T14:16:28.141411Z,2025-07-31T17:07:12.209170Z,13,0.943480341828655,0.5,0.691939607261215,7.21982796676457e-05,MNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,5,1,3,2025-07-31T14:17:52.021613Z,2025-07-31T16:58:35.508373Z,137,0.957769949580405,0.5,0.690280503135603,0.000156734633492306,MNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,5,1,5,2025-07-31T14:26:17.272183Z,2025-07-31T18:39:41.882454Z,103,0.962365304327441,0.5,0.692536035112322,0.000113423258881085,MNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,5,1,8,2025-07-31T14:28:33.199451Z,2025-07-31T17:21:14.543201Z,2,0.900386069442753,0.0101785416319039,0.751582835658923,9.68346939771436e-05,MNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,5,1,10,2025-07-31T14:31:32.323880Z,2025-07-31T17:15:58.363515Z,6,0.953667172483559,0.0106826907027207,0.701448477631372,0.000156266425619833,MNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,5,1,12,2025-07-31T14:34:07.604849Z,2025-07-31T17:19:14.842799Z,7,0.906905858811483,0.00968927497494153,0.728519850910874,0.000261130015132949,MNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,6,1,1,2025-07-31T14:34:36.236784Z,2025-07-31T15:06:21.268853Z,104,0.899244426266853,0.808833445718139,0.488431831894204,0.0317688807845116,MNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,6,1,3,2025-07-31T14:35:14.790185Z,2025-07-31T14:59:18.191283Z,4,0.911657803662174,0.762816188870152,0.462825024133906,0.0424909591674805,MNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,6,1,5,2025-07-31T14:37:39.802767Z,2025-07-31T15:12:08.974808Z,33,0.916781509741931,0.7841119919042,0.482671079717211,0.0295650660991669,MNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,6,1,8,2025-07-31T14:38:49.121642Z,2025-07-31T15:06:12.641083Z,92,0.882689607905996,0.289504421825463,1.08975131819171,0.0386823080480099,MNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,6,1,10,2025-07-31T14:40:23.037543Z,2025-07-31T15:10:51.378267Z,130,0.900505816894285,0.788349190452345,0.527581217903034,0.0321249105036259,MNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,6,1,12,2025-07-31T14:41:39.480193Z,2025-07-31T15:05:20.499061Z,126,0.903279003210941,0.708653524891413,0.578670173610976,0.0307950396090746,MNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,7,1,1,2025-07-31T14:54:56.869959Z,2025-07-31T21:17:37.074209Z,20,0.922790587094284,0.577208361429535,1.28381691382124,0.00465494068339467,MNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,7,1,3,2025-08-01T01:11:06.293251Z,2025-08-01T14:49:30.303287Z,36,0.921856083765346,0.583642495784148,1.28632746728894,0.00473507167771459,MNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,7,1,5,2025-07-31T14:59:18.248863Z,2025-07-31T20:53:09.679422Z,4,0.918953868030934,0.578934052960027,1.29164472373977,0.0053443037904799,MNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,7,1,8,2025-07-31T15:05:20.555257Z,2025-07-31T20:52:01.785901Z,126,0.930858472524677,0.990488903721008,0.0349117284703939,0.00461174827069044,MNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,7,1,10,2025-07-31T15:06:12.706943Z,2025-07-31T21:02:15.115565Z,92,0.919187320856516,0.991320313804039,0.0344553507850168,0.00441220309585333,MNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,7,1,12,2025-07-31T15:06:21.356716Z,2025-07-31T21:31:30.750977Z,104,0.900325457210666,0.991146007350484,0.0362625470199757,0.00529189826920629,MNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,8,1,1,2025-07-31T15:09:54.238406Z,2025-07-31T15:59:13.934709Z,135,0.839975442063321,0.537002697235334,1.5634212862907,0.0078463377431035,MNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,8,1,3,2025-07-31T15:10:51.440823Z,2025-07-31T16:03:05.614060Z,130,0.833289231591729,0.546290050590219,1.57280839007,0.00826727785170078,MNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,8,1,5,2025-07-31T15:12:09.040157Z,2025-07-31T16:14:04.763948Z,33,0.842506925645494,0.54351492663181,1.55331620538593,0.00862566847354174,MNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,8,1,8,2025-07-31T15:13:43.891962Z,2025-07-31T16:20:11.255371Z,147,0.867029890673539,0.990155181044552,0.0418681996846485,0.00768675003200769,MNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,8,1,10,2025-07-31T15:23:58.891513Z,2025-07-31T16:23:06.194254Z,184,0.833094475355476,0.990986479719579,0.0438609959883433,0.00829876214265823,MNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,8,1,12,2025-07-31T15:27:54.784861Z,2025-07-31T16:23:36.051600Z,24,0.827331716226911,0.990477781490144,0.0444633324308189,0.00859626475721598,MNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,9,1,1,2025-07-31T15:31:40.828983Z,2025-07-31T22:13:54.002798Z,28,0.986785743597135,0.811952124072825,0.774931602861408,0.00273931259289384,MNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,9,1,3,2025-07-31T15:34:16.064897Z,2025-07-31T21:40:29.992412Z,136,0.984279167579035,0.771838111298482,0.677143368631064,0.00288709462620318,MNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,9,1,5,2025-07-31T15:35:01.717417Z,2025-07-31T22:11:45.403178Z,108,0.982586726991841,0.768763703828639,0.665579815255467,0.00376796117052436,MNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,9,1,8,2025-07-31T15:38:11.482795Z,2025-07-31T21:17:21.237223Z,16,0.984904049169271,0.994660437176706,0.0197684956053878,0.00242805969901383,MNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,9,1,10,2025-07-31T15:48:09.602637Z,2025-07-31T20:22:20.556838Z,96,0.991156634631595,0.9949924887331,0.0170037485181782,0.00314481323584914,MNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,9,1,12,2025-07-31T15:48:16.920918Z,2025-07-31T20:02:19.301045Z,30,0.960350353669316,0.994153023722018,0.0219996268904356,0.00364349619485438,MNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,10,1,1,2025-07-31T15:49:43.377553Z,2025-07-31T16:42:36.530863Z,100,0.908035861248794,0.608816587997303,1.30558688665187,0.00687892455607653,MNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,10,1,3,2025-07-31T15:59:14.031055Z,2025-07-31T16:49:16.919567Z,135,0.898669511359339,0.617453625632378,1.33889752018556,0.00667774537578225,MNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,10,1,5,2025-07-31T16:03:05.735188Z,2025-07-31T16:56:24.585475Z,130,0.912907733928339,0.614437510541407,1.27300504266131,0.00777264032512903,MNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,10,1,8,2025-07-31T16:06:20.796106Z,2025-07-31T17:04:11.151474Z,172,0.920978742690384,0.990989487735692,0.0359384675264733,0.00658000679686666,MNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,10,1,10,2025-07-31T16:10:55.544214Z,2025-07-31T17:51:13.351502Z,112,0.885247007250041,0.991153396761809,0.0373617023721194,0.0066405632533133,MNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,10,1,12,2025-07-31T16:14:04.882530Z,2025-07-31T17:08:03.927282Z,33,0.897821269021357,0.991814233210825,0.0368033802400181,0.00708699552342296,MNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,11,1,1,2025-08-01T01:11:06.293321Z,2025-08-01T08:49:46.996873Z,37,0.987081989906738,0.830074173971679,0.883667429434149,0.00199929461814463,MNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,11,1,3,2025-07-31T16:20:11.371048Z,2025-07-31T19:53:36.457448Z,147,0.9853344812583,0.717706576728499,0.979694464895222,0.00125773344188929,MNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,11,1,5,2025-07-31T16:23:06.294634Z,2025-07-31T19:41:03.623093Z,184,0.97422093582174,0.746331590487435,0.659742670919784,0.00791740044951439,MNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,11,1,8,2025-07-31T16:23:36.143924Z,2025-07-31T19:46:31.559295Z,24,0.982122525231314,0.994660437176706,0.0252638471462982,0.00220711505971849,MNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,11,1,10,2025-07-31T16:34:40.949863Z,2025-07-31T21:07:57.417450Z,3,0.986406170966113,0.99365715239526,0.0200936411634112,0.00769934570416808,MNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,11,1,12,2025-08-01T01:11:06.293495Z,2025-08-01T07:15:53.072251Z,196,0.967480455116574,0.994821249582359,0.0197747987679259,0.00287559139542282,MNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,12,1,1,2025-07-31T16:35:42.222725Z,2025-07-31T17:38:48.386086Z,66,0.919113361750093,0.618088334457181,1.29013500192831,0.00681897578760982,MNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,12,1,3,2025-07-31T16:37:20.917675Z,2025-07-31T17:11:56.760955Z,144,0.897651848860654,0.618296795952782,1.34321886877079,0.006752984598279,MNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,12,1,5,2025-07-31T16:39:08.579793Z,2025-07-31T17:29:44.151915Z,70,0.918238794760317,0.618232416933716,1.25632322200228,0.0075799785554409,MNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,12,1,8,2025-07-31T16:41:42.017810Z,2025-07-31T17:16:53.131569Z,23,0.919366204967774,0.990989487735692,0.0362046396379275,0.00672003580257297,MNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,12,1,10,2025-07-31T16:42:36.669937Z,2025-07-31T17:15:03.035323Z,100,0.887652447591753,0.990986479719579,0.0369150141538726,0.00648123817518354,MNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,12,1,12,2025-07-31T16:49:17.017582Z,2025-07-31T17:20:17.381430Z,135,0.902386104518592,0.99198128967591,0.0393279309908216,0.00691685592755675,MNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,1,1,1,2025-07-31T16:53:09.095364Z,2025-07-31T20:57:53.169691Z,14,0.929519793101316,0.502022926500337,0.68541395028929,0.000595364952459931,MNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,1,1,3,2025-07-31T16:56:24.689690Z,2025-07-31T21:46:30.663589Z,130,0.924715355368564,0.5,0.687730745068922,0.000484070624224842,MNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,1,1,5,2025-08-01T01:11:06.293590Z,2025-08-01T13:40:50.428711Z,66,0.920589672455364,0.5,0.687027543667189,0.000578655162826181,MNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,1,1,8,2025-07-31T16:58:35.571608Z,2025-07-31T20:28:01.213294Z,137,0.925971115262595,0.104455197730686,0.702150968437519,0.000553284771740437,MNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,1,1,10,2025-07-31T17:04:11.243288Z,2025-07-31T22:39:01.956043Z,172,0.949179452593717,0.0100150225338007,0.739310027631568,0.00040849726065062,MNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,1,1,12,2025-08-01T01:11:06.293564Z,2025-08-01T08:51:57.955860Z,198,0.943194774070458,0.372702973605079,0.696389610469743,0.00062302645528689,MNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,2,1,1,2025-07-31T17:07:12.274595Z,2025-07-31T17:32:30.723895Z,13,0.879085738049888,0.688385030343898,0.665664276102336,0.00394344329833984,MNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,2,1,3,2025-07-31T17:08:04.023331Z,2025-07-31T17:42:54.486485Z,33,0.881496648646804,0.787605396290051,0.661973058848502,0.00425024423748255,MNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,2,1,5,2025-07-31T17:09:22.364705Z,2025-07-31T17:38:14.205192Z,125,0.884814602526137,0.737308146399056,0.659400453280563,0.00474364729598165,MNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,2,1,8,2025-07-31T17:11:56.858374Z,2025-07-31T17:45:11.423142Z,144,0.870679172700443,0.721341565159353,0.673108189246139,0.00419026706367731,MNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,2,1,10,2025-07-31T17:15:03.133521Z,2025-07-31T17:46:11.625250Z,100,0.883471027932334,0.436988816558171,0.701496164004216,0.00645917607471347,MNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,2,1,12,2025-07-31T17:15:58.423191Z,2025-07-31T17:45:37.871477Z,6,0.878738831495184,0.671232876712329,0.678730094163912,0.00378157710656524,MNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,3,1,1,2025-07-31T17:16:53.241677Z,2025-07-31T20:58:13.086582Z,23,0.926615658515093,0.656018206338503,0.685066186079048,0.000643098668660969,MNIST_seed2_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,3,1,3,2025-07-31T17:17:30.483496Z,2025-07-31T20:47:37.917511Z,76,0.94908478340618,0.5,0.686812245174035,0.000473297550342977,MNIST_seed2_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,3,1,5,2025-07-31T17:19:02.493325Z,2025-07-31T21:06:13.832366Z,1,0.950921699775562,0.500252993759487,0.683048388869148,0.000561558175832033,MNIST_seed2_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,3,1,8,2025-07-31T17:19:14.903493Z,2025-07-31T20:03:14.511261Z,7,0.914738622420216,0.0145169364258301,0.716680696866997,0.000558133469894528,MNIST_seed2_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,3,1,10,2025-07-31T17:20:17.465024Z,2025-07-31T20:30:41.105988Z,135,0.956731579834764,0.0100150225338007,0.755224327993725,0.000253379839705303,MNIST_seed2_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,3,1,12,2025-07-31T17:20:30.595056Z,2025-07-31T21:32:02.056032Z,192,0.956658057610874,0.00968927497494153,0.728595004292168,0.000377120275516063,MNIST_seed2_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,4,1,1,2025-07-31T17:21:14.603356Z,2025-07-31T17:45:30.227967Z,2,0.913222352769463,0.616655428186109,0.649050614436553,0.00467887055128813,MNIST_seed2_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,4,1,3,2025-07-31T17:26:23.035462Z,2025-07-31T17:52:02.612649Z,142,0.909779069469841,0.78397976391231,0.640430710346034,0.00534121599048376,MNIST_seed2_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,4,1,5,2025-07-31T17:28:58.935426Z,2025-07-31T18:07:25.743728Z,9,0.889779379257687,0.796930342384888,0.635808390101701,0.00755369709804654,MNIST_seed2_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,other,11980,3,1,11980
